acceptance_id,requirement_ids,invariant_id,rule_id,test_id,priority,status,evidence_status,evidence_spec_id,action,expected_description
ACC-R3-0063,USR-SCN-070,,BR-AI-0014,CT-R3-0063,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0063,在平台级范围创建供应商、模型、路由、Prompt和凭证草稿,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“在平台级范围创建供应商、模型、路由、Prompt和凭证草稿”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0064,USR-SCN-070,,BR-AI-0015,CT-R3-0064,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0064,执行供应商健康、凭证和技术权限检查,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“执行供应商健康、凭证和技术权限检查”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0065,USR-SCN-070,,BR-AI-0016,CT-R3-0065,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0065,使用MODEL_VERSION_REVIEW提交并完成独立模型版本审核,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“使用MODEL_VERSION_REVIEW提交并完成独立模型版本审核”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0066,USR-SCN-070,,BR-AI-0017,CT-R3-0066,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0066,发布平台模型配置版本,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“发布平台模型配置版本”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0067,USR-SCN-070,,BR-AI-0018,CT-R3-0067,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0067,获授权项目维护项目模型偏好，路由服务按项目偏好和平台规则选择模型,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“获授权项目维护项目模型偏好，路由服务按项目偏好和平台规则选择模型”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0068,USR-SCN-070,,BR-AI-0019,CT-R3-0068,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0068,记录调用、费用和配置/项目范围审计,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“记录调用、费用和配置/项目范围审计”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0069,USR-SCN-070,,BR-AI-0020,CT-R3-0069,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0069,发起配置和启用AI模型,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""平台级供应商、模型、路由、Prompt和凭证由MODEL_CONFIGURATION_MANAGE维护；正式版本由MODEL_VERSION_REVIEW独立审核；项目偏好仅由获授权项目主体维护。"", ""failure_description"": ""返回无权限或超范围结果，业务副作用为零。""}"
ACC-R3-0070,USR-SCN-070,,BR-AI-0021,CT-R3-0070,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0070,发起配置和启用AI模型,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“配置和启用AI模型”中，前置条件必须满足：发起人有模型配置权限。"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-0071,USR-SCN-070,,BR-AI-0022,CT-R3-0071,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0071,发起配置和启用AI模型,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“配置和启用AI模型”中，前置条件必须满足：审核人具有独立模型版本审核角色。"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-0072,USR-SCN-070,,BR-AI-0023,CT-R3-0072,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0072,修复前置原因后使用幂等命令重试；不得改写已提交历史。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""修复前置原因后使用幂等命令重试；不得改写已提交历史。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0073,USR-SCN-070,,BR-AI-0024,CT-R3-0073,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0073,修复草稿并重新审核发布,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""修复草稿并重新审核发布"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0074,USR-SCN-070,,BR-AI-0025,CT-R3-0074,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0074,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""平台存储/审计：REQUIRED；predicate=TRUE; 平台存储/审计不可用时不得执行对应业务副作用；进入明确的PRESTART_BLOCKED、WAITING_RESOURCE或场景失败结果，并记录资源原因。"", ""failure_description"": ""资源条件不满足时不得执行对应业务副作用；进入明确等待、阻断或失败结果。""}"
ACC-R3-0075,USR-SCN-070,,BR-AI-0026,CT-R3-0075,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0075,执行规则对应动作,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""AI模型：REQUIRED；predicate=TRUE; AI模型不可用时不得执行对应业务副作用；进入明确的PRESTART_BLOCKED、WAITING_RESOURCE或场景失败结果，并记录资源原因。"", ""failure_description"": ""资源条件不满足时不得执行对应业务副作用；进入明确等待、阻断或失败结果。""}"
ACC-R3-0076,USR-SCN-070,,BR-AI-0027,CT-R3-0076,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0076,发起配置和启用AI模型,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""模型版本: DRAFT→PENDING_REVIEW→PUBLISHED→DISABLED/ARCHIVED"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0077,USR-SCN-070,,BR-AI-0028,CT-R3-0077,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0077,发起配置和启用AI模型,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""只有已发布版本可被AI任务引用，业务数据访问经过项目范围校验"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0078,USR-SCN-070,,BR-AI-0029,CT-R3-0078,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0078,先执行场景门禁，再进入首个业务副作用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""当“发起配置和启用AI模型”发生时，ROLE-MODEL-ADMIN可以发起“配置和启用AI模型”；发起后必须先完成本场景前置、权限、范围、资源和并发门禁。"", ""failure_description"": ""门禁不通过时不得产生业务副作用。""}"
ACC-R3-0079,USR-SCN-071,,BR-AI-0030,CT-R3-0079,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0079,只有平台路由明确允许的候选切换才可降级,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“只有平台路由明确允许的候选切换才可降级”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0080,USR-SCN-071,,BR-AI-0031,CT-R3-0080,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0080,记录“模型调用失败与降级”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""记录“模型调用失败与降级”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0081,USR-SCN-071,,BR-AI-0032,CT-R3-0081,P5,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0081,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“模型调用失败与降级”中，并发校验必须满足：调用attempt、candidate版本和任务取消CAS。"", ""failure_description"": ""并发门禁不通过时按规则等待、拒绝或返回既有幂等结果。""}"
ACC-R3-0082,USR-SCN-071,,BR-AI-0033,CT-R3-0082,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0082,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""“模型调用失败与降级”的读取、写入和历史查询仅作用于明确授权项目及active_scope/history_read_scope；敏感数据另行校验独立权限。"", ""failure_description"": ""超出数据范围时拒绝操作并记录审计。""}"
ACC-R3-0083,USR-SCN-071,,BR-AI-0034,CT-R3-0083,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0083,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""旧candidate、变更后的Prompt/模型配置或非法结构不得提交为正式结果"", ""failure_description"": ""旧candidate、变更后的Prompt/模型配置或非法结构不得提交为正式结果""}"
ACC-R3-0084,USR-SCN-071,,BR-AI-0035,CT-R3-0084,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0084,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“模型调用失败与降级”中，失败判定必须满足：事务/补偿策略：EXTERNAL_SIDE_EFFECT。。"", ""failure_description"": ""事务/补偿策略：EXTERNAL_SIDE_EFFECT。""}"
ACC-R3-0085,USR-SCN-071,,BR-AI-0036,CT-R3-0085,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0085,记录调用快照和错误分类,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“记录调用快照和错误分类”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0086,USR-SCN-071,,BR-AI-0037,CT-R3-0086,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0086,按任务策略在同一候选集合内重试,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“按任务策略在同一候选集合内重试”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0087,USR-SCN-071,,BR-AI-0038,CT-R3-0087,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0087,禁止LiteLLM跨候选自由fallback,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“禁止LiteLLM跨候选自由fallback”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0088,USR-SCN-071,,BR-AI-0039,CT-R3-0088,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0088,校验结构输出,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“校验结构输出”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0089,USR-SCN-071,,BR-AI-0040,CT-R3-0089,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0089,可恢复时创建checkpoint恢复链,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“可恢复时创建checkpoint恢复链”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0090,USR-SCN-071,,BR-AI-0041,CT-R3-0090,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0090,不可恢复时失败并提示用户,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“不可恢复时失败并提示用户”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0091,USR-SCN-071,,BR-AI-0042,CT-R3-0091,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0091,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""SYS-AI-ORCHESTRATOR发起“模型调用失败与降级”前必须具备对应菜单、操作或服务授权；系统主体只按自身服务身份执行；越权时拒绝且不产生业务写入。"", ""failure_description"": ""返回无权限或超范围结果，业务副作用为零。""}"
ACC-R3-0092,USR-SCN-071,,BR-AI-0043,CT-R3-0092,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0092,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""发起主体已登录并具备对应菜单、操作和数据范围权限"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-0093,USR-SCN-071,,BR-AI-0044,CT-R3-0093,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0093,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""相关项目及依赖对象处于允许状态"", ""failure_description"": ""前置条件不满足时拒绝进入主流程且业务副作用为零。""}"
ACC-R3-0094,USR-SCN-071,,BR-AI-0045,CT-R3-0094,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0094,使用原快照恢复；配置变化则创建新任务,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""使用原快照恢复；配置变化则创建新任务"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0095,USR-SCN-071,,BR-AI-0046,CT-R3-0095,P4,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0095,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""ai_task: RUNNING→RETRYING/WAITING_RECOVERY→FAILED/SUCCEEDED"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0096,USR-SCN-071,,BR-AI-0047,CT-R3-0096,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0096,模型调用超时、错误、限流或输出Schema校验失败,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""模型错误不产生正式事实，重试/降级和用户提示可追溯"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0097,USR-SCN-071,,BR-AI-0048,CT-R3-0097,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0097,先执行场景门禁，再进入首个业务副作用。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""当“模型调用超时、错误、限流或输出Schema校验失败”发生时，SYS-AI-ORCHESTRATOR可以发起“模型调用失败与降级”；发起后必须先完成本场景前置、权限、范围、资源和并发门禁。"", ""failure_description"": ""门禁不通过时不得产生业务副作用。""}"
ACC-R3-0098,USR-SCN-030,,BR-CASE-0001,CT-R3-0098,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0098,未关联业务模块时标记未分类，不强制尚未引用的环境/账号/模型范围,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""动作“未关联业务模块时标记未分类，不强制尚未引用的环境/账号/模型范围”完成并形成可追溯结果。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0099,USR-SCN-030|USR-SCN-031,,BR-CASE-0002,CT-R3-0099,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0099,发起创建自然语言用例,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""产生并关联业务审计记录"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0100,USR-SCN-030,,BR-CASE-0003,CT-R3-0100,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0100,记录“创建自然语言用例”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""记录“创建自然语言用例”的发起主体、参与主体、对象ID、权限与数据范围判定、状态前后值、结果/原因码和时间。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0101,USR-SCN-030,,BR-CASE-0004,CT-R3-0101,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0101,本地状态变化、不可变事件和审计在同一原子提交边界内完成；提交前审计失败则不提交或回滚本地变化。,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""在“创建自然语言用例”中，审计必须满足：本地状态变化、不可变事件和审计在同一原子提交边界内完成；提交前审计失败则不提交或回滚本地变化。。"", ""failure_description"": ""返回明确失败原因且不部分提交""}"
ACC-R3-0102,USR-SCN-030,,BR-CASE-0005,CT-R3-0102,P5,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0102,发起创建自然语言用例,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""主记录并发版本标识乐观锁；旧修订可被新修订取代但不删除"", ""failure_description"": ""并发门禁不通过时按规则等待、拒绝或返回既有幂等结果。""}"
ACC-R3-0103,USR-SCN-030,,BR-CASE-0006,CT-R3-0103,P2,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0103,发起创建自然语言用例,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""“创建自然语言用例”的读取、写入和历史查询仅作用于明确授权项目及active_scope/history_read_scope；敏感数据另行校验独立权限。"", ""failure_description"": ""超出数据范围时拒绝操作并记录审计。""}"
ACC-R3-0104,USR-SCN-030,,BR-CASE-0007,CT-R3-0104,P6,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0104,发起创建自然语言用例,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""空内容、非法结构、归档项目/终端或并发编辑CAS冲突时拒绝"", ""failure_description"": ""空内容、非法结构、归档项目/终端或并发编辑CAS冲突时拒绝""}"
ACC-R3-0105,USR-SCN-030|USR-SCN-031,,BR-CASE-0008,CT-R3-0105,P8,SPECIFIED,EXPECTED_NOT_EXECUTED,EVID-SPEC-0105,发起创建自然语言用例,"{""outcome"": ""SUCCESS_OR_RULE_DEFINED_REJECTION"", ""description"": ""任一前置、权限、数据范围、并发或明确资源条件不满足，或未进入声明状态、产生越权/重复副作用、证据未密封、审计缺失时失败。"", ""failure_description"": ""任一前置、权限、数据范围、并发或明确资源条件不满足，或未进入声明状态、产生越权/重复副作用、证据未密封、审计缺失时失败。""}"
