mapping_id,role_id,permission_id,permission_code,decision,data_scope,conditions
RPM-R3-0527,ROLE-MODEL-REVIEWER,TERM-PER-027,PROJECT_OWNER_ELIGIBLE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0528,ROLE-MODEL-REVIEWER,TERM-PER-028,NATURAL_CASE_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0529,ROLE-MODEL-REVIEWER,TERM-PER-029,MANUAL_RECORDING_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0530,ROLE-MODEL-REVIEWER,TERM-PER-030,RUNNER_REGISTER,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0531,ROLE-MODEL-REVIEWER,TERM-PER-031,RUNNER_BIND,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0532,ROLE-MODEL-REVIEWER,TERM-PER-032,MODEL_CONFIGURATION_MANAGE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0533,ROLE-MODEL-REVIEWER,TERM-PER-033,MODEL_VERSION_REVIEW,ALLOWED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0534,ROLE-MODEL-REVIEWER,TERM-PER-034,CROSS_PROJECT_AUTHORIZATION_MANAGE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0535,ROLE-MODEL-REVIEWER,TERM-PER-035,CROSS_PROJECT_AUTHORIZATION_GRANT_ALL,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0536,ROLE-MODEL-REVIEWER,TERM-PER-036,TOOL_INTEGRATION_INCIDENT_MANAGE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0537,ROLE-MODEL-REVIEWER,TERM-PER-037,TECHNICAL_ALERT_ENDPOINT_MANAGE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0538,ROLE-MODEL-REVIEWER,TERM-PER-038,VERSION_REVIEW_VIEW,ALLOWED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0539,ROLE-MODEL-REVIEWER,TERM-PER-039,TEST_REPORT_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0540,ROLE-MODEL-REVIEWER,TERM-PER-040,TEST_ARTIFACT_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0541,ROLE-MODEL-REVIEWER,TERM-PER-041,REPORT_SHARE_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0542,ROLE-MODEL-REVIEWER,TERM-PER-042,MANUAL_RECORDING_TASK_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0543,ROLE-MODEL-REVIEWER,PDBR-PER-001,REPORT_EXPORT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0544,ROLE-MODEL-REVIEWER,PDBR-PER-002,REPORT_SHARE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0545,ROLE-MODEL-REVIEWER,PDBR-PER-003,SENSITIVE_ARTIFACT_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0546,ROLE-MODEL-REVIEWER,PDBR-PER-004,VERSION_REVIEW_SUBMIT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0547,ROLE-MODEL-REVIEWER,PDBR-PER-005,VERSION_REVIEW_APPROVE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0548,ROLE-MODEL-REVIEWER,PDBR-PER-006,VERSION_REVIEW_REJECT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0549,ROLE-MODEL-REVIEWER,PDBR-PER-007,VERSION_PUBLISH,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0550,ROLE-MODEL-REVIEWER,PDBR-PER-008,VERSION_REVIEW_WITHDRAW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0551,ROLE-PROJECT-OWNER-DUTY,TERM-PER-001,PROJECT_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0552,ROLE-PROJECT-OWNER-DUTY,TERM-PER-002,PROJECT_CREATE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0553,ROLE-PROJECT-OWNER-DUTY,TERM-PER-003,PROJECT_EDIT,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0554,ROLE-PROJECT-OWNER-DUTY,TERM-PER-004,PROJECT_ARCHIVE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0555,ROLE-PROJECT-OWNER-DUTY,TERM-PER-005,BUSINESS_MODULE_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0556,ROLE-PROJECT-OWNER-DUTY,TERM-PER-006,BUSINESS_MODULE_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0557,ROLE-PROJECT-OWNER-DUTY,TERM-PER-007,BUSINESS_MODULE_EDIT,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0558,ROLE-PROJECT-OWNER-DUTY,TERM-PER-008,BUSINESS_MODULE_ARCHIVE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0559,ROLE-PROJECT-OWNER-DUTY,TERM-PER-009,BUSINESS_TERMINAL_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0560,ROLE-PROJECT-OWNER-DUTY,TERM-PER-010,BUSINESS_TERMINAL_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0561,ROLE-PROJECT-OWNER-DUTY,TERM-PER-011,BUSINESS_TERMINAL_EDIT,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0562,ROLE-PROJECT-OWNER-DUTY,TERM-PER-012,BUSINESS_TERMINAL_ARCHIVE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0563,ROLE-PROJECT-OWNER-DUTY,TERM-PER-013,CASE_SUITE_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0564,ROLE-PROJECT-OWNER-DUTY,TERM-PER-014,CASE_SUITE_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0565,ROLE-PROJECT-OWNER-DUTY,TERM-PER-015,CASE_SUITE_EDIT,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0566,ROLE-PROJECT-OWNER-DUTY,TERM-PER-016,RUN_TASK_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0567,ROLE-PROJECT-OWNER-DUTY,TERM-PER-017,RUN_TASK_CANCEL,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0568,ROLE-PROJECT-OWNER-DUTY,TERM-PER-018,REPORT_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0569,ROLE-PROJECT-OWNER-DUTY,TERM-PER-019,ARTIFACT_DOWNLOAD,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0570,ROLE-PROJECT-OWNER-DUTY,TERM-PER-020,AUDIT_VIEW,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0571,ROLE-PROJECT-OWNER-DUTY,TERM-PER-021,USER_CREATE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0572,ROLE-PROJECT-OWNER-DUTY,TERM-PER-022,ROLE_BIND,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0573,ROLE-PROJECT-OWNER-DUTY,TERM-PER-023,PROJECT_MEMBER_MANAGE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0574,ROLE-PROJECT-OWNER-DUTY,TERM-PER-024,AI_TASK_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0575,ROLE-PROJECT-OWNER-DUTY,TERM-PER-025,MANUAL_RECORDING_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0576,ROLE-PROJECT-OWNER-DUTY,TERM-PER-026,CONTROL_SELF,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0577,ROLE-PROJECT-OWNER-DUTY,TERM-PER-027,PROJECT_OWNER_ELIGIBLE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0578,ROLE-PROJECT-OWNER-DUTY,TERM-PER-028,NATURAL_CASE_CREATE,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0579,ROLE-PROJECT-OWNER-DUTY,TERM-PER-029,MANUAL_RECORDING_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0580,ROLE-PROJECT-OWNER-DUTY,TERM-PER-030,RUNNER_REGISTER,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0581,ROLE-PROJECT-OWNER-DUTY,TERM-PER-031,RUNNER_BIND,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0582,ROLE-PROJECT-OWNER-DUTY,TERM-PER-032,MODEL_CONFIGURATION_MANAGE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0583,ROLE-PROJECT-OWNER-DUTY,TERM-PER-033,MODEL_VERSION_REVIEW,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0584,ROLE-PROJECT-OWNER-DUTY,TERM-PER-034,CROSS_PROJECT_AUTHORIZATION_MANAGE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0585,ROLE-PROJECT-OWNER-DUTY,TERM-PER-035,CROSS_PROJECT_AUTHORIZATION_GRANT_ALL,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0586,ROLE-PROJECT-OWNER-DUTY,TERM-PER-036,TOOL_INTEGRATION_INCIDENT_MANAGE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0587,ROLE-PROJECT-OWNER-DUTY,TERM-PER-037,TECHNICAL_ALERT_ENDPOINT_MANAGE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0588,ROLE-PROJECT-OWNER-DUTY,TERM-PER-038,VERSION_REVIEW_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0589,ROLE-PROJECT-OWNER-DUTY,TERM-PER-039,TEST_REPORT_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0590,ROLE-PROJECT-OWNER-DUTY,TERM-PER-040,TEST_ARTIFACT_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0591,ROLE-PROJECT-OWNER-DUTY,TERM-PER-041,REPORT_SHARE_VIEW,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0592,ROLE-PROJECT-OWNER-DUTY,TERM-PER-042,MANUAL_RECORDING_TASK_VIEW,ALLOWED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0593,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-001,REPORT_EXPORT,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0594,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-002,REPORT_SHARE,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0595,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-003,SENSITIVE_ARTIFACT_VIEW,DENIED,负责项目七个子范围active=ALL、history=ALL,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0596,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-004,VERSION_REVIEW_SUBMIT,DENIED,负责项目七个子范围active=ALL、history=ALL,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0597,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-005,VERSION_REVIEW_APPROVE,DENIED,负责项目七个子范围active=ALL、history=ALL,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0598,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-006,VERSION_REVIEW_REJECT,DENIED,负责项目七个子范围active=ALL、history=ALL,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0599,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-007,VERSION_PUBLISH,DENIED,负责项目七个子范围active=ALL、history=ALL,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0600,ROLE-PROJECT-OWNER-DUTY,PDBR-PER-008,VERSION_REVIEW_WITHDRAW,DENIED,负责项目七个子范围active=ALL、history=ALL,提交人不得批准本人提交；高风险操作必须审计
